MACTURKISH,"MACTURKISH -> Encoding",,Encoding,method
MacUkraine,"MacUkraine -> Encoding",,Encoding,method
MACUKRAINE,"MACUKRAINE -> Encoding",,Encoding,method
Shift_JIS,"Shift_JIS -> Encoding",,Encoding,method
SHIFT_JIS,"SHIFT_JIS -> Encoding",,Encoding,method
SJIS_DOCOMO,"SJIS_DOCOMO -> Encoding",,Encoding,method
SJIS_DoCoMo,"SJIS_DoCoMo -> Encoding",,Encoding,method
SJIS_KDDI,"SJIS_KDDI -> Encoding",,Encoding,method
SJIS_SOFTBANK,"SJIS_SOFTBANK -> Encoding",,Encoding,method
SJIS_SoftBank,"SJIS_SoftBank -> Encoding",,Encoding,method
STATELESS_ISO_2022_JP,"STATELESS_ISO_2022_JP -> Encoding",,Encoding,method
Stateless_ISO_2022_JP,"Stateless_ISO_2022_JP -> Encoding",,Encoding,method
STATELESS_ISO_2022_JP_KDDI,"STATELESS_ISO_2022_JP_KDDI -> Encoding",,Encoding,method
Stateless_ISO_2022_JP_KDDI,"Stateless_ISO_2022_JP_KDDI -> Encoding",,Encoding,method
TIS_620,"TIS_620 -> Encoding",,Encoding,method
UTF_16BE,"UTF_16BE -> Encoding",,Encoding,method
UCS_2BE,"UCS_2BE -> Encoding",,Encoding,method
UTF_32BE,"UTF_32BE -> Encoding",,Encoding,method
UCS_4BE,"UCS_4BE -> Encoding",,Encoding,method
UTF_32LE,"UTF_32LE -> Encoding",,Encoding,method
UCS_4LE,"UCS_4LE -> Encoding",,Encoding,method
UTF8_DOCOMO,"UTF8_DOCOMO -> Encoding",,Encoding,method
UTF8_DoCoMo,"UTF8_DoCoMo -> Encoding",,Encoding,method
UTF8_KDDI,"UTF8_KDDI -> Encoding",,Encoding,method
UTF8_MAC,"UTF8_MAC -> Encoding",,Encoding,method
UTF_8_MAC,"UTF_8_MAC -> Encoding",,Encoding,method
UTF_8_HFS,"UTF_8_HFS -> Encoding",,Encoding,method
UTF8_SOFTBANK,"UTF8_SOFTBANK -> Encoding",,Encoding,method
UTF8_SoftBank,"UTF8_SoftBank -> Encoding",,Encoding,method
UTF_16,"UTF_16 -> Encoding",,Encoding,method
UTF_16LE,"UTF_16LE -> Encoding",,Encoding,method
UTF_32,"UTF_32 -> Encoding",,Encoding,method
,＝＝＝＝＝＝＝＝＝＝Encoding::Converter＝＝＝＝＝＝＝＝＝＝
asciicompat_encoding,"asciicompat_encoding(string) -> Encoding | nil",,Encoding::Converter,method
asciicompat_encoding,"asciicompat_encoding(encoding) -> Encoding | nil",,Encoding::Converter,method
new,"new(source_encoding, destination_encoding) -> Encoding::Converter",,Encoding::Converter,method
new,"new(source_encoding, destination_encoding, options) -> Encoding::Converter",,Encoding::Converter,method
new,"new(convpath) -> Encoding::Converter",,Encoding::Converter,method
convert,"convert(source_string) -> String",,Encoding::Converter,method
convpath,"convpath -> Array",,Encoding::Converter,method
destination_encoding,"destination_encoding -> Encoding",,Encoding::Converter,method
finish,"finish -> String",,Encoding::Converter,method
insert_output,"insert_output(string) -> nil",,Encoding::Converter,method
inspect,"inspect -> String",,Encoding::Converter,method
last_error,"last_error -> Exception | nil",,Encoding::Converter,method
primitive_convert,"primitive_convert(source_buffer, destination_buffer) -> Symbol",,Encoding::Converter,method
primitive_convert,"primitive_convert(source_buffer, destination_buffer, destination_byteoffset) -> Symbol",,Encoding::Converter,method
primitive_convert,"primitive_convert(source_buffer, destination_buffer, destination_byteoffset, destination_bytesize) -> Symbol",,Encoding::Converter,method
primitive_convert,"primitive_convert(source_buffer, destination_buffer, destination_byteoffset, destination_bytesize, options) -> Symbol",,Encoding::Converter,method
primitive_errinfo,"primitive_errinfo -> Array",,Encoding::Converter,method
putback,"putback -> String",,Encoding::Converter,method
putback,"putback(max_numbytes) -> String",,Encoding::Converter,method
replacement,"replacement -> String",,Encoding::Converter,method
replacement,"replacement=(string)",,Encoding::Converter,method
source_encoding,"source_encoding -> Encoding",,Encoding::Converter,method
,＝＝＝＝＝＝＝＝＝＝Enumerator＝＝＝＝＝＝＝＝＝＝
new,"new(obj, method = :each, *args) -> Enumerator",,Enumerator,method
new,"new {|y| ... } -> Enumerator",,Enumerator,method
each,"each {...} -> object",,Enumerator,method
feed,"feed(obj) -> nil",,Enumerator,method
next,"next -> object",,Enumerator,method
next_values,"next_values -> Array",,Enumerator,method
peek,"peek -> object",,Enumerator,method
peek_values,"peek_values -> Array",,Enumerator,method
rewind,"rewind -> self",,Enumerator,method
with_index,"with_index(offset = 0) {|(*args), idx| ... } -> object",,Enumerator,method
with_index,"with_index(offset = 0) -> Enumerator",,Enumerator,method
with_object,"with_object(obj) -> Enumerator",,Enumerator,method
with_object,"with_object(obj) {|(*args), memo_obj| ... } -> object",,Enumerator,method
,＝＝＝＝＝＝＝＝＝＝FalseClass＝＝＝＝＝＝＝＝＝＝
to_s,"to_s -> String",,FalseClass,method
,＝＝＝＝＝＝＝＝＝＝Fiber＝＝＝＝＝＝＝＝＝＝
new,"new {|obj| ... } -> Fiber",,Fiber,method
yield,"yield(*arg = nil) -> object",,Fiber,method
resume,"resume(*arg = nil) -> object",,Fiber,method
,＝＝＝＝＝＝＝＝＝＝File::Stat＝＝＝＝＝＝＝＝＝＝
new,"new(path) -> File::Stat",,File::Stat,method
self,"self <=> o -> Fixnum | nil",,File::Stat,method
atime,"atime -> Time",,File::Stat,method
blksize,"blksize -> Integer",,File::Stat,method
blockdev,"blockdev? -> bool",,File::Stat,method
blocks,"blocks -> Integer",,File::Stat,method
chardev,"chardev? -> bool",,File::Stat,method
ctime,"ctime -> Time",,File::Stat,method
dev,"dev -> String",,File::Stat,method
dev_major,"dev_major -> Integer",,File::Stat,method
dev_minor,"dev_minor -> Integer",,File::Stat,method
directory,"directory? -> bool",,File::Stat,method
executable,"executable? -> bool",,File::Stat,method
executable_real,"executable_real? -> bool",,File::Stat,method
file,"file? -> bool",,File::Stat,method
ftype,"ftype -> String",,File::Stat,method
gid,"gid -> Integer",,File::Stat,method
grpowned,"grpowned? -> bool",,File::Stat,method
ino,"ino -> Integer",,File::Stat,method
mode,"mode -> Integer",,File::Stat,method
mtime,"mtime -> Time",,File::Stat,method
nlink,"nlink -> Integer",,File::Stat,method
owned,"owned? -> bool",,File::Stat,method
pipe,"pipe? -> bool",,File::Stat,method
rdev,"rdev -> Integer",,File::Stat,method
rdev_major,"rdev_major -> Integer",,File::Stat,method
rdev_minor,"rdev_minor -> Integer",,File::Stat,method
readable,"readable? -> bool",,File::Stat,method
readable_real,"readable_real? -> bool",,File::Stat,method
setgid,"setgid? -> bool",,File::Stat,method
setuid,"setuid? -> bool",,File::Stat,method
size,"size -> Integer",,File::Stat,method
size,"size? -> Integer | nil",,File::Stat,method
socket,"socket? -> bool",,File::Stat,method
sticky,"sticky? -> bool",,File::Stat,method
symlink,"symlink? -> false",,File::Stat,method
uid,"uid -> Integer",,File::Stat,method
world_readable,"world_readable? -> Fixnum | nil",,File::Stat,method
world_writable,"world_writable? -> Fixnum | nil",,File::Stat,method
writable,"writable? -> bool",,File::Stat,method
writable_real,"writable_real? -> bool",,File::Stat,method
zero,"zero? -> bool",,File::Stat,method
,＝＝＝＝＝＝＝＝＝＝Hash＝＝＝＝＝＝＝＝＝＝
new,"new(ifnone = nil) -> Hash",,Hash,method
new,"new {|hash, key| ... } -> Hash",,Hash,method
try_convert,"try_convert(obj) -> Hash | nil",,Hash,method
eql,"eql?(other) -> bool",,Hash,method
store,"store(key, value) -> object",,Hash,method
assoc,"assoc(key) -> Array | nil",,Hash,method
clear,"clear -> self",,Hash,method
clone,"clone -> Hash",,Hash,method
dup,"dup -> Hash",,Hash,method
compare_by_identity,"compare_by_identity -> self",,Hash,method
compare_by_identity,"compare_by_identity? -> bool",,Hash,method
default,"default -> object | nil",,Hash,method
default,"default(key) -> object | nil",,Hash,method
default,"default=(value)",,Hash,method
default_proc,"default_proc -> Proc | nil",,Hash,method
default_proc,"default_proc=(pr)",,Hash,method
delete,"delete(key) -> object | nil",,Hash,method
delete,"delete(key) {|key| ... } -> object",,Hash,method
delete_if,"delete_if -> Enumerator",,Hash,method
reject,"reject! -> Enumerator",,Hash,method
delete_if,"delete_if {|key, value| ... } -> self",,Hash,method
reject,"reject! {|key, value| ... } -> self|nil",,Hash,method
each,"each {|key, value| ... } -> self",,Hash,method
each_pair,"each_pair {|key, value| ... } -> self",,Hash,method
each,"each -> Enumerator",,Hash,method
each_pair,"each_pair -> Enumerator",,Hash,method
each_key,"each_key {|key| ... } -> self",,Hash,method
each_key,"each_key -> Enumerator",,Hash,method
each_value,"each_value {|value| ... } -> self",,Hash,method
each_value,"each_value -> Enumerator",,Hash,method
empty,"empty? -> bool",,Hash,method
equal,"equal?(other) -> bool",,Hash,method
fetch,"fetch(key, default = nil) {|key| ... } -> object",,Hash,method
flatten,"flatten(level = 1) -> Array",,Hash,method
has_key,"has_key?(key) -> bool",,Hash,method
include,"include?(key) -> bool",,Hash,method
key,"key?(key) -> bool",,Hash,method
member,"member?(key) -> bool",,Hash,method
has_value,"has_value?(value) -> bool",,Hash,method
value,"value?(value) -> bool",,Hash,method
hash,"hash -> Integer",,Hash,method
key,"key(val) -> object",,Hash,method
index,"index(val) -> object",,Hash,method
to_s,"to_s -> String",,Hash,method
inspect,"inspect -> String",,Hash,method
invert,"invert -> Hash",,Hash,method
keep_if,"keep_if {|key, value| ... } -> self",,Hash,method
select,"select! {|key, value| ... } -> self | nil",,Hash,method
keep_if,"keep_if -> Enumerator",,Hash,method
select,"select! -> Enumerator",,Hash,method
keys,"keys -> [object]",,Hash,method
length,"length -> Integer",,Hash,method
size,"size -> Integer",,Hash,method
merge,"merge(other) -> Hash",,Hash,method
merge,"merge(other) {|key, self_val, other_val| ... } -> Hash",,Hash,method
merge,"merge!(other) -> self",,Hash,method
merge,"merge!(other) {|key, self_val, other_val| ... } -> self",,Hash,method
rassoc,"rassoc(value) -> Array | nil",,Hash,method
rehash,"rehash -> self",,Hash,method
reject,"reject {|key, value| ... } -> Hash",,Hash,method
reject,"reject -> Enumerable::Enumerator",,Hash,method
replace,"replace(other) -> self",,Hash,method
select,"select -> Enumerator",,Hash,method
select,"select {|key, value| ... } -> Hash",,Hash,method
shift,"shift -> [object, object]",,Hash,method
sort,"sort -> Array",,Hash,method
sort,"sort {|a, b| ... } -> Array",,Hash,method
to_a,"to_a -> [Array]",,Hash,method
to_hash,"to_hash -> self",,Hash,method
update,"update(other) -> self",,Hash,method
update,"update(other) {|key, self_val, other_val| ... } -> self",,Hash,method
values,"values -> [object]",,Hash,method
values_at,"values_at(*keys) -> [object]",,Hash,method
,＝＝＝＝＝＝＝＝＝＝IO＝＝＝＝＝＝＝＝＝＝
binread,"binread(path, length = nil, offset = 0) -> String | nil",,IO,method
binwrite,"binwrite(path, string, offset=nil) -> Integer",,IO,method
copy_stream,"copy_stream(src, dst, copy_length = nil) -> Integer",,IO,method
copy_stream,"copy_stream(src, dst, copy_length, src_offset) -> Integer",,IO,method
new,"new(fd, mode = 'r', opt={}) -> IO",,IO,method
for_fd,"for_fd(fd, mode = 'r', opt={}) -> IO",,IO,method
open,"open(fd, mode = 'r', opt={}) -> IO",,IO,method
open,"open(fd, mode = 'r' opt={}) {|io| ... } -> object",,IO,method
foreach,"foreach(path, rs = $/) {|line| ... } -> nil",,IO,method
foreach,"foreach(path, rs = $/) -> Enumerator",,IO,method
pipe,"pipe -> [IO]",,IO,method
pipe,"pipe(ext_enc) -> [IO]",,IO,method
pipe,"pipe(enc_str, opts={}) -> [IO]",,IO,method
pipe,"pipe(ext_enc, int_enc, opts={}) -> [IO]",,IO,method
pipe,"pipe {|read_io, write_io| ... } -> object",,IO,method
pipe,"pipe(ext_enc) {|read_io, write_io| ... } -> object",,IO,method
pipe,"pipe(enc_str, opt={}) {|read_io, write_io| ... } -> object",,IO,method
pipe,"pipe(ext_enc, int_enc, opt={}) {|read_io, write_io| ... } -> object",,IO,method
popen,"popen(command, mode = 'r', opt={}) -> IO",,IO,method
popen,"popen(command, mode = 'r', opt={}) {|io| ... } -> object",,IO,method
popen,"popen('-', mode = 'r', opt={}) -> IO",,IO,method
popen,"popen('-', mode = 'r', opt={}) {|io| ... } -> object",,IO,method
read,"read(path, opt = {}) -> String | nil",,IO,method
read,"read(path, length = nil, opt = {}) -> String | nil",,IO,method
read,"read(path, length = nil, offset = 0, opt = {}) -> String | nil",,IO,method
readlines,"readlines(path, rs = $/, opts={})",,IO,method
readlines,"readlines(path, limit, opts={})",,IO,method
readlines,"readlines(path, rs, limit, opts={})",,IO,method
select,"select(reads, writes = [], excepts = [], timeout = nil) -> [[IO]] | nil",,IO,method
sysopen,"sysopen(path, mode = 'r', perm = 0666) -> Integer",,IO,method
try_convert,"try_convert(obj) -> IO | nil",,IO,method
write,"write(path, string, offset=nil, opt={}) -> Integer",,IO,method
advise,"advise(advice, offset=0, len=0) -> nil",,IO,method
autoclose,"autoclose=(bool)",,IO,method
autoclose,"autoclose? -> bool",,IO,method
binmode,"binmode -> self",,IO,method
binmode,"binmode? -> bool",,IO,method
bytes,"bytes {|ch| ... } -> self",,IO,method
bytes,"bytes -> Enumerator",,IO,method
chars,"chars {|c| ... } -> self",,IO,method
chars,"chars -> Enumerator",,IO,method
clone,"clone -> IO",,IO,method
dup,"dup -> IO",,IO,method
close,"close -> nil",,IO,method
close_on_exec,"close_on_exec=(bool)",,IO,method
close_on_exec,"close_on_exec? -> bool",,IO,method
close_read,"close_read -> nil",,IO,method
close_write,"close_write -> nil",,IO,method
closed,"closed? -> bool",,IO,method
codepoints,"codepoints {|c| ... } -> self",,IO,method
codepoints,"codepoints -> Enumerator",,IO,method
each_byte,"each_byte {|ch| ... } -> self",,IO,method
each_byte,"each_byte -> Enumerator",,IO,method
each_char,"each_char {|c| ... } -> self",,IO,method
each_char,"each_char -> Enumerator",,IO,method
each_codepoint,"each_codepoint {|c| ... } -> self",,IO,method
each_codepoint,"each_codepoint -> Enumerator",,IO,method
each_line,"each_line(rs = $/) {|line| ... } -> self",,IO,method
each_line,"each_line(limit) {|line| ... } -> self",,IO,method
each_line,"each_line(rs, limit) {|line| ... } -> self",,IO,method
each_line,"each_line(rs = $/) -> Enumerator",,IO,method
each_line,"each_line(limit) -> Enumerator",,IO,method
each_line,"each_line(rs, limit) -> Enumerator",,IO,method
eof,"eof -> bool",,IO,method
eof,"eof? -> bool",,IO,method
external_encoding,"external_encoding -> Encoding | nil",,IO,method
fcntl,"fcntl(cmd, arg = 0) -> Integer",,IO,method
fdatasync,"fdatasync -> 0 | nil",,IO,method
fileno,"fileno -> Integer",,IO,method
to_i,"to_i -> Integer",,IO,method
flush,"flush -> self",,IO,method
fsync,"fsync -> 0 | nil",,IO,method
getbyte,"getbyte -> Integer | nil",,IO,method
getc,"getc -> String | nil",,IO,method
gets,"gets(rs = $/) -> String | nil",,IO,method
gets,"gets(limit) -> String | nil",,IO,method
gets,"gets(rs, limit) -> String | nil",,IO,method
internal_encoding,"internal_encoding -> Encoding | nil",,IO,method
ioctl,"ioctl(cmd, arg = 0) -> Integer",,IO,method
isatty,"isatty -> bool",,IO,method
tty,"tty? -> bool",,IO,method
lineno,"lineno -> Integer",,IO,method
lineno,"lineno=(number)",,IO,method
lines,"lines(rs = $/) {|line| ... } -> self",,IO,method
lines,"lines(limit) {|line| ... } -> self",,IO,method
lines,"lines(rs, limit) {|line| ... } -> self",,IO,method
lines,"lines(rs = $/) -> Enumerator",,IO,method
lines,"lines(limit) -> Enumerator",,IO,method
lines,"lines(rs, limit) -> Enumerator",,IO,method
pid,"pid -> Integer | nil",,IO,method
pos,"pos -> Integer",,IO,method
tell,"tell -> Integer",,IO,method
pos,"pos=(n)",,IO,method
print,"print(*arg) -> nil",,IO,method
printf,"printf(format, *arg) -> nil",,IO,method
putc,"putc(ch) -> object",,IO,method
puts,"puts(*obj) -> nil",,IO,method
read,"read(length = nil, outbuf = '') -> String | nil",,IO,method
read_nonblock,"read_nonblock(maxlen, outbuf = '') -> String",,IO,method
readbyte,"readbyte -> Integer",,IO,method
readchar,"readchar -> String",,IO,method
readline,"readline(rs = $/) -> String",,IO,method
readline,"readline(limit) -> String",,IO,method
readline,"readline(rs, limit) -> String",,IO,method
readlines,"readlines(rs = $/) -> [String]",,IO,method
readlines,"readlines(limit) -> [String]",,IO,method
readlines,"readlines(rs = $/, limit) -> [String]",,IO,method
readpartial,"readpartial(maxlen, outbuf = '') -> String",,IO,method
reopen,"reopen(io) -> self",,IO,method
reopen,"reopen(path) -> self",,IO,method
reopen,"reopen(path, mode) -> self",,IO,method
rewind,"rewind -> 0",,IO,method
seek,"seek(offset, whence = IO::SEEK_SET) -> 0",,IO,method
set_encoding,"set_encoding(enc_str, opt={}) -> self",,IO,method
set_encoding,"set_encoding(ext_enc) -> self",,IO,method
set_encoding,"set_encoding(ext_enc, int_enc, opt={}) -> self",,IO,method
stat,"stat -> File::Stat",,IO,method
sync,"sync -> bool",,IO,method
sync,"sync=(newstate)",,IO,method
sysread,"sysread(maxlen, outbuf = '') -> String",,IO,method
sysseek,"sysseek(offset, whence = IO::SEEK_SET) -> Integer",,IO,method
syswrite,"syswrite(string) -> Integer",,IO,method
to_io,"to_io -> self",,IO,method
ungetbyte,"ungetbyte(c) -> nil",,IO,method
ungetc,"ungetc(char) -> nil",,IO,method
write,"write(str) -> Integer",,IO,method
write_nonblock,"write_nonblock(string) -> Integer",,IO,method
SEEK_CUR,"SEEK_CUR -> Fixnum",,IO,method
SEEK_END,"SEEK_END -> Fixnum",,IO,method
SEEK_SET,"SEEK_SET -> Fixnum",,IO,method
,＝＝＝＝＝＝＝＝＝＝File＝＝＝＝＝＝＝＝＝＝
absolute_path,"absolute_path(file_name, dir_string=nil) -> String",,File,method
atime,"atime(filename) -> Time",,File,method
basename,"basename(filename, suffix = '') -> String",,File,method
blockdev,"blockdev?(path) -> bool",,File,method
chardev,"chardev?(path) -> bool",,File,method
chmod,"chmod(mode, *filename) -> Integer",,File,method
chown,"chown(owner, group, *filename) -> Integer",,File,method
ctime,"ctime(filename) -> Time",,File,method
delete,"delete(*filename) -> Integer",,File,method
unlink,"unlink(*filename) -> Integer",,File,method
directory,"directory?(path) -> bool",,File,method
dirname,"dirname(filename) -> String",,File,method
executable,"executable?(path) -> bool",,File,method
executable_real,"executable_real?(path) -> bool",,File,method
exist,"exist?(path) -> bool",,File,method
exists,"exists?(path) -> bool",,File,method
expand_path,"expand_path(path, default_dir = '.') -> String",,File,method
extname,"extname(filename) -> String",,File,method
file,"file?(path) -> bool",,File,method
fnmatch,"fnmatch(pattern, path, flags = 0) -> bool",,File,method
fnmatch,"fnmatch?(pattern, path, flags = 0) -> bool",,File,method
ftype,"ftype(filename) -> String",,File,method
grpowned,"grpowned?(path) -> bool",,File,method
identical,"identical?(filename1, filename2) -> bool",,File,method
join,"join(*item) -> String",,File,method
lchmod,"lchmod(mode, *filename) -> Integer",,File,method
lchown,"lchown(owner, group, *filename) -> Integer",,File,method
link,"link(old, new) -> 0",,File,method
lstat,"lstat(filename) -> File::Stat",,File,method
mtime,"mtime(filename) -> Time",,File,method
new,"new(path, mode = 'r', perm = 0666) -> File",,File,method
open,"open(path, mode = 'r', perm = 0666) -> File",,File,method
open,"open(path, mode = 'r', perm = 0666) {|file| ... } -> object",,File,method
owned,"owned?(path) -> bool",,File,method
path,"path(filename) -> String",,File,method
pipe,"pipe?(path) -> bool",,File,method
readable,"readable?(path) -> bool",,File,method
readable_real,"readable_real?(path) -> bool",,File,method
readlink,"readlink(path) -> String",,File,method
realdirpath,"realdirpath(pathname, basedir = nil) -> String",,File,method
realpath,"realpath(pathname, basedir = nil) -> String",,File,method
rename,"rename(from, to) -> 0",,File,method
setgid,"setgid?(path) -> bool",,File,method
setuid,"setuid?(path) -> bool",,File,method
size,"size(path) -> Integer",,File,method
size,"size?(path) -> bool",,File,method
socket,"socket?(path) -> bool",,File,method
split,"split(pathname) -> [String]",,File,method
stat,"stat(filename) -> File::Stat",,File,method
sticky,"sticky?(path) -> bool",,File,method
symlink,"symlink(old, new) -> 0",,File,method
symlink,"symlink?(path) -> bool",,File,method
truncate,"truncate(path, length) -> 0",,File,method
umask,"umask -> Integer",,File,method
umask,"umask(umask) -> Integer",,File,method
utime,"utime(atime, mtime, *filename) -> Integer",,File,method
world_readable,"world_readable?(path) -> Integer | nil",,File,method
world_writable,"world_writable?(path) -> bool",,File,method
writable,"writable?(path) -> bool",,File,method
writable_real,"writable_real?(path) -> bool",,File,method
zero,"zero?(path) -> bool",,File,method
atime,"atime -> Time",,File,method
chmod,"chmod(mode) -> 0",,File,method
chown,"chown(owner, group) -> 0",,File,method
ctime,"ctime -> Time",,File,method
flock,"flock(operation) -> 0 | false",,File,method
lstat,"lstat -> File::Stat",,File,method
mtime,"mtime -> Time",,File,method
path,"path -> String",,File,method
to_path,"to_path -> String",,File,method
size,"size -> Integer",,File,method
truncate,"truncate(length) -> 0",,File,method
ALT_SEPARATOR,"ALT_SEPARATOR -> '\\' | nil",,File,method
PATH_SEPARATOR,"PATH_SEPARATOR -> ';' | ',' | ':'",,File,method
SEPARATOR,"SEPARATOR -> '/'",,File,method
Separator,"Separator -> '/'",,File,method
,＝＝＝＝＝＝＝＝＝＝MatchData＝＝＝＝＝＝＝＝＝＝
begin,"begin(n) -> Fixnum | nil",,MatchData,method
captures,"captures -> [String]",,MatchData,method
end,"end(n) -> Fixnum | nil",,MatchData,method
length,"length -> Fixnum",,MatchData,method
size,"size -> Fixnum",,MatchData,method
names,"names -> [Array]",,MatchData,method
offset,"offset(n) -> [Fixnum]",,MatchData,method
post_match,"post_match -> String",,MatchData,method
pre_match,"pre_match -> String",,MatchData,method
regexp,"regexp -> Regexp",,MatchData,method
string,"string -> String",,MatchData,method
to_a,"to_a -> [String]",,MatchData,method
to_s,"to_s -> String",,MatchData,method
values_at,"values_at(*index) -> [String]",,MatchData,method
,＝＝＝＝＝＝＝＝＝＝Method＝＝＝＝＝＝＝＝＝＝
eql,"eql?(other) -> bool",,Method,method
call,"call(*args) -> object",,Method,method
call,"call(*args) { ... } -> object",,Method,method
arity,"arity -> Fixnum",,Method,method
clone,"clone -> Method",,Method,method
hash,"hash -> Integer",,Method,method
inspect,"inspect -> String",,Method,method
to_s,"to_s -> String",,Method,method
name,"name -> Symbol",,Method,method
owner,"owner -> Class | Module",,Method,method
parameters,"parameters -> [object]",,Method,method
receiver,"receiver -> object",,Method,method
source_location,"source_location -> [String, Fixnum] | nil",,Method,method
to_proc,"to_proc -> Proc",,Method,method
unbind,"unbind -> UnboundMethod",,Method,method
,＝＝＝＝＝＝＝＝＝＝Module＝＝＝＝＝＝＝＝＝＝
constants,"constants -> [Symbol]",,Module,method
nesting,"nesting -> [Class, Module]",,Module,method
new,"new -> Module",,Module,method
new,"new {|mod| ... } -> Module",,Module,method
self,"self < other -> bool | nil",,Module,method
self,"self <= other -> bool | nil",,Module,method
self,"self <=> other -> Integer | nil",,Module,method
self,"self === obj -> bool",,Module,method
self,"self > other -> bool | nil",,Module,method
self,"self >= other -> bool | nil",,Module,method
ancestors,"ancestors -> [Class, Module]",,Module,method
autoload,"autoload(const_name, feature) -> nil",,Module,method
autoload,"autoload?(const_name) -> String | nil",,Module,method
module_eval,"module_eval(expr, fname = '(eval)', lineno = 1) -> object",,Module,method
module_eval,"module_eval {|mod| ... } -> object",,Module,method
class_eval,"class_eval(expr, fname = '(eval)', lineno = 1) -> object",,Module,method
class_eval,"class_eval {|mod| ... } -> object",,Module,method
class_variable_defined,"class_variable_defined?(name) -> bool",,Module,method
class_variables,"class_variables -> [Symbol]",,Module,method
const_defined,"const_defined?(name, inherit = true) -> bool",,Module,method
const_get,"const_get(name, inherit = true) -> object",,Module,method
const_missing,"const_missing(name)",,Module,method
const_set,"const_set(name, value) -> object",,Module,method
constants,"constants(inherit = true) -> [Symbol]",,Module,method
include,"include?(mod) -> bool",,Module,method
included_modules,"included_modules -> [Module]",,Module,method
instance_method,"instance_method(name) -> UnboundMethod",,Module,method
instance_methods,"instance_methods(inherited_too = true) -> [Symbol]",,Module,method
method_defined,"method_defined?(name) -> bool",,Module,method
name,"name -> String",,Module,method
to_s,"to_s -> String",,Module,method
private_class_method,"private_class_method(*name) -> self",,Module,method
private_instance_methods,"private_instance_methods(inherited_too = true) -> [Symbol]",,Module,method
private_method_defined,"private_method_defined?(name) -> bool",,Module,method
protected_instance_methods,"protected_instance_methods(inherited_too = true) -> [Symbol]",,Module,method
protected_method_defined,"protected_method_defined?(name) -> bool",,Module,method
public_class_method,"public_class_method(*name) -> self",,Module,method
public_instance_methods,"public_instance_methods(inherited_too = true) -> [Symbol]",,Module,method
public_method_defined,"public_method_defined?(name) -> bool",,Module,method
alias_method,"alias_method(new, original) -> self",,Module,method
append_features,"append_features(module_or_class) -> self",,Module,method
attr,"attr(name, assignable = false) -> nil",,Module,method
attr_accessor,"attr_accessor(*name) -> nil",,Module,method
attr_reader,"attr_reader(*name) -> nil",,Module,method
attr_writer,"attr_writer(*name) -> nil",,Module,method
module_exec,"module_exec(*args) {|*vars| ... } -> object",,Module,method
class_exec,"class_exec(*args) {|*vars| ... } -> object",,Module,method
class_variable_get,"class_variable_get(name) -> object",,Module,method
class_variable_set,"class_variable_set(name, val) -> object",,Module,method
define_method,"define_method(name, method) -> Proc | Method | UnboundMethod",,Module,method
define_method,"define_method(name) { ... } -> Proc",,Module,method
extend_object,"extend_object(obj) -> object",,Module,method
extended,"extended(obj) -> ()",,Module,method
include,"include(*mod) -> self",,Module,method
included,"included(class_or_module) -> ()",,Module,method
method_added,"method_added(name) -> ()",,Module,method
method_removed,"method_removed(name) -> ()",,Module,method
method_undefined,"method_undefined(name) -> ()",,Module,method
module_function,"module_function(*name) -> self",,Module,method
private,"private(*name) -> self",,Module,method
private_constant,"private_constant(*name) -> self",,Module,method
protected,"protected(*name) -> self",,Module,method
public,"public(*name) -> self",,Module,method
public_constant,"public_constant(*name) -> self",,Module,method
remove_class_variable,"remove_class_variable(name) -> object",,Module,method
remove_const,"remove_const(name) -> object",,Module,method
remove_method,"remove_method(*name) -> self",,Module,method
undef_method,"undef_method(*name) -> self",,Module,method
,＝＝＝＝＝＝＝＝＝＝Class＝＝＝＝＝＝＝＝＝＝
new,"new(superclass = Object) -> Class",,Class,method
new,"new(superclass = Object) {|klass| ... } -> Class",,Class,method
_load,"_load(str) -> Class",,Class,method
allocate,"allocate -> object",,Class,method
new,"new(*args, &block) -> object",,Class,method
superclass,"superclass -> Class | nil",,Class,method
inherited,"inherited(subclass) -> ()",,Class,method
,＝＝＝＝＝＝＝＝＝＝Mutex＝＝＝＝＝＝＝＝＝＝
new,"new -> Mutex",,Mutex,method
lock,"lock -> self",,Mutex,method
locked,"locked? -> bool",,Mutex,method
sleep,"sleep(timeout = nil) -> self",,Mutex,method
synchronize,"synchronize { ... } -> object",,Mutex,method
try_lock,"try_lock -> bool",,Mutex,method
unlock,"unlock -> self | nil",,Mutex,method
,＝＝＝＝＝＝＝＝＝＝NilClass＝＝＝＝＝＝＝＝＝＝
nil,"nil? -> bool",,NilClass,method
rationalize,"rationalize -> Rational",,NilClass,method
rationalize,"rationalize(eps) -> Rational",,NilClass,method
to_a,"to_a -> Array",,NilClass,method
to_c,"to_c -> Complex",,NilClass,method
to_f,"to_f -> Float",,NilClass,method
to_i,"to_i -> Fixnum",,NilClass,method
to_r,"to_r -> Rational",,NilClass,method
to_s,"to_s -> String",,NilClass,method
,＝＝＝＝＝＝＝＝＝＝Numeric＝＝＝＝＝＝＝＝＝＝
modulo,"modulo(other) -> Numeric",,Numeric,method
abs,"abs -> Numeric",,Numeric,method
magnitude,"magnitude -> Numeric",,Numeric,method
abs2,"abs2 -> Numeric",,Numeric,method
